Order_ID,Order_Date,Customer_ID,Customer_Name,  Gender,Age,Country,Region,Product_ID,Product_Name,Category,Sub_Category,Quantity, Unit_Price ,Discount, Revenue ,Cost , Profit ,Payment_method ,Sales_Channel ,Shipping_Days ,Returned, Customer_Rating
2181,03/04/2012,1381,Emma Johnson,Female,51,Canada,East,1681,iPhone 13,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,3
2182,04/04/2012,1382,Anthony Walsh,Female,39,Canada,South,1682,Running Shoes,Sports,Shoes,1,800,250,0.05,475,320,Credit Card,Store,,No,4
2183,05/04/2012,1383,Lizzy Gold,Female,53,Canada,West,1683,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2184,06/04/2012,1384,John Smith,Female,54,Canada,South,1684,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,store,,No,4
2185,07/04/2012,1385,Sarah Brown,Female,32,Canada,South,1685,Galaxy A07,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,store,,No,4
2186,08/04/2012,1386,David Wilson,Female,33,Canada,East,1686,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2187,09/04/2012,1387,Emma Johnson,Female,34,Canada,North,1687,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Credit Card,store,,No,5
2188,10/04/2012,1388,Anthony Walsh,Female,21,Canada,West,1688,Denim Jacket,Clothing,Jacket,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2189,11/04/2012,1389,Emma Johnson,Female,36,Canada,North,1689,Blue hat,Clothing,Hat,1,120,0.1,108,70,38,Credit Card,store,,No,3
2190,12/04/2012,1390,Anthony Walsh,Female,37,Canada,South,1690,iPhone 13,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,store,,No,5
2191,13/04/2012,1391,Lizzy Gold,Female,38,Canada,East,1691,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,PayPal,store,,No,4
2192,14/04/2012,1392,John Smith,Female,34,Canada,North,1692,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Credit Card,store,,No,5
2193,15/04/2012,1393,Sarah Brown,Female,36,Canada,West,1693,Office Chair,Home,Chair,1,1500,0.08,1380,1000,380,Debit Card,store,,No,3
2194,16/04/2012,1394,David Wilson,Female,38,Canada,West,1694,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,PayPal,store,,No,4
2195,17/04/2012,1395,Emma Johnson,Female,40,Canada,North,1695,Basketball,Sports,Ball,1,120,0.1,108,70,38,Credit Card,store,,No,4
2196,18/04/2012,1396,Anthony Walsh,Female,42,Canada,West,1696,Summer dress,Clothing,Dress,1,1500,0.08,1380,1000,380,Credit Card,store,,No,5
2197,19/04/2012,1397,Otto Mian,Female,44,Canada,East,1697,Denim Jacket,Clothing,Jacket,1,800,250,0.05,475,320,Credit Card,store,,No,5
2198,20/04/2012,1398,Lana Del,Female,32,Canada,South,1698,Blue hat,Clothing,Hat,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2199,21/04/2012,1399,Vivian June,Female,28,Canada,West,1699,Cookware,Home,Pot,1,120,0.1,108,70,38,Credit Card,store,,No,5
2200,22/04/2012,1400,Ken Benson,Female,41,Canada,South,1700,Ladle,Home,Spoon,1,1500,0.08,1380,1000,380,Credit Card,store,,No,4
2201,23/04/2012,1401,Hughes Jenny,Female,35,Canada,South,1701,iPhone 13,Electronics,phone,1,800,250,0.05,475,320,Credit Card,Online,,No,3
2202,24/04/2012,1402,Ishmael Jones,Female,22,Canada,East,1702,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,Credit Card,Store,,No,5
2203,25/04/2012,1403,Lizzy Luis,Female,28,Canada,North,1703,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2204,26/04/2012,1404,Dean Terry,Female,29,Canada,West,1704,Office Chair,Home,Chair,1,1500,0.08,1380,1000,380,Credit Card,store,,No,3
2205,27/04/2012,1405,Johnny Woods,Female,30,Canada,North,1705,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,PayPal,Online,,No,4
2206,28/04/2012,1406,John Smith,Female,31,Canada,South,1706,Basketball,Sports,Ball,1,120,0.1,108,70,38,Debit Card,Store,,No,4
2207,29/04/2012,1407,Sarah Brown,Female,20,Canada,South,1707,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,PayPal,Online,,No,4
2208,30/04/2012,1408,David Wilson,Female,60,Canada,East,1708,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Credit Card,store,,No,4
2209,01/05/2012,1409,Emma Johnson,Female,29,Canada,North,1709,Blue hat,Clothing,Hat,1,1500,0.08,1380,1000,380,Debit Card,Online,,No,5
2210,02/05/2012,1410,Anthony Walsh,Female,40,Canada,West,1710,Cookware,Home,Pot,1,900,0.05,1710,1200,510,PayPal,Store,,No,5
2211,03/05/2012,1411,Lizzy Gold,Female,21,Canada,East,1711,Ladle,Home,Spoon,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2212,04/05/2012,1412,John Smith,Female,45,Canada,South,1712,iPhone 13,Electronics,phone,1,1500,0.08,1380,1000,380,Debit Card,Online,,No,3
2213,05/05/2012,1413,Sarah Brown,Female,45,Canada,West,1713,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,PayPal,Online,,No,5
2214,06/05/2012,1414,David Wilson,Female,45,Canada,South,1714,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Credit Card,Store,,No,4
2215,07/05/2012,1415,Emma Johnson,Female,45,Canada,South,1715,Office Chair,Home,Chair,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2216,08/05/2012,1416,Anthony Walsh,Female,45,Canada,East,1716,Galaxy A07,Electronics,phone,1,800,250,0.05,475,320,Credit Card,Online,,No,3
2217,09/05/2012,1417,Otto Mian,Female,21,Canada,North,1717,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,Store,,No,4
2218,10/05/2012,1418,Emma Johnson,Female,67,Canada,West,1718,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2219,11/05/2012,1419,Anthony Walsh,Female,69,Canada,North,1719,Denim Jacket,Clothing,Jacket,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2220,12/05/2012,1420,Lizzy Gold,Female,71,Canada,South,1720,Blue hat,Clothing,Hat,1,800,250,0.05,475,320,Credit Card,Store,,No,5
2221,13/05/2012,1421,John Smith,Female,73,Canada,East,1721,iPhone 13,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2222,14/05/2012,1422,Sarah Brown,Female,75,Canada,North,1722,Running Shoes,Sports,Shoes,1,120,0.1,108,70,38,Debit Card,store,,No,5
2223,15/05/2012,1423,David Wilson,Female,77,Canada,West,1723,Laptop Pro,Electronics,Laptop,1,1500,0.08,1380,1000,380,PayPal,Online,,No,4
2224,16/05/2012,1424,Emma Johnson,Female,49,Canada,West,1724,Office Chair,Home,Chair,1,900,0.05,1710,1200,510,Credit Card,Store,,No,3
2225,17/05/2012,1425,Anthony Walsh,Female,50,Canada,North,1725,Galaxy A07,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2226,18/05/2012,1426,Otto Mian,Female,51,Canada,West,1726,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2227,19/05/2012,1427,Lana Del,Female,52,Canada,East,1727,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2228,20/05/2012,1428,Vivian June,Female,53,Canada,South,1728,Denim Jacket,Clothing,Jacket,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,4
2229,21/05/2012,1429,Ken Benson,Female,54,Canada,West,1729,Blue hat,Clothing,Hat,1,900,0.05,1710,1200,510,Credit Card,Online,,No,3
2230,22/05/2012,1430,Hughes Jenny,Female,32,Canada,South,1730,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,Credit Card,store,,No,5
2231,23/05/2012,1431,Ishmael Jones,Female,33,Canada,South,1731,Running Shoes,Sports,Shoes,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,4
2232,24/05/2012,1432,John Smith,Female,34,Canada,East,1732,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Credit Card,Store,,No,3
2233,25/05/2012,1433,Sarah Brown,Female,35,Canada,North,1733,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2234,26/05/2012,1434,David Wilson,Female,36,Canada,West,1734,Galaxy A07,Electronics,phone,1,1500,0.08,1380,1000,380,PayPal,store,,No,4
2235,27/05/2012,1435,Emma Johnson,Female,37,Canada,North,1735,Basketball,Sports,Ball,1,800,250,0.05,475,320,Debit Card,Online,,No,4
2236,28/05/2012,1436,Anthony Walsh,Female,38,Canada,South,1736,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,PayPal,Store,,No,4
2237,29/05/2012,1437,Lizzy Gold,Female,39,Canada,East,1737,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2238,30/05/2012,1438,Emma Johnson,Female,40,Canada,North,1738,Blue hat,Clothing,Hat,1,1500,0.08,1380,1000,380,Debit Card,Online,,No,5
2239,31/05/2012,1439,Anthony Walsh,Female,41,Canada,West,1739,Cookware,Home,Pot,1,800,250,0.05,475,320,PayPal,Online,,No,5
2240,01/06/2012,1440,Lizzy Gold,Female,42,Canada,West,1740,Ladle,Home,Spoon,1,900,0.05,1710,1200,510,Credit Card,Store,,No,3
2241,02/06/2012,1441,John Smith,Female,43,Canada,North,1741,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,Debit Card,Online,,No,5
2242,03/06/2012,1442,Sarah Brown,Female,44,Canada,West,1742,Running Shoes,Sports,Shoes,1,1500,0.08,1380,1000,380,PayPal,Online,,No,4
2243,04/06/2012,1443,David Wilson,Female,45,Canada,East,1743,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Credit Card,Store,,No,5
2244,05/06/2012,1444,Emma Johnson,Female,46,Canada,South,1744,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,Online,,No,3
2245,06/06/2012,1445,Anthony Walsh,Female,47,Canada,West,1745,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2246,07/06/2012,1446,Jane ken,Female,48,Canada,South,1746,Basketball,Sports,Ball,1,120,0.1,108,70,38,Credit Card,Store,,No,4
2247,08/06/2012,1447,Otto Mian,Female,21,Canada,South,1747,Summer dress,Clothing,Dress,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2248,09/06/2012,1448,Emma Johnson,Female,23,Canada,East,1748,Denim Jacket,Clothing,Jacket,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2249,10/06/2012,1449,Anthony Walsh,Female,25,Canada,North,1749,Blue hat,Clothing,Hat,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2250,11/06/2012,1450,Lizzy Gold,Female,27,Canada,West,1750,Cookware,Home,Pot,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,5
2251,12/06/2012,1451,John Smith,Female,29,Canada,North,1751,Ladle,Home,Spoon,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2252,13/06/2012,1452,Sarah Brown,Female,31,Canada,South,1752,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,Credit Card,store,,No,3
2253,14/06/2012,1453,David Wilson,Female,33,Canada,East,1753,Running Shoes,Sports,Shoes,1,1500,0.08,1380,1000,380,PayPal,store,,No,5
2254,15/06/2012,1454,Emma Johnson,Female,35,Canada,North,1754,Laptop Pro,Electronics,Laptop,1,800,250,0.05,475,320,Credit Card,store,,No,4
2255,16/06/2012,1455,Anthony Walsh,Female,37,Canada,West,1755,Office Chair,Home,Chair,1,900,0.05,1710,1200,510,Debit Card,store,,No,3
2256,17/06/2012,1456,Otto Mian,Female,39,Canada,West,1756,Galaxy A07,Electronics,phone,1,120,0.1,108,70,38,PayPal,store,,No,4
2257,18/06/2012,1457,Lana Del,Female,41,Canada,North,1757,Basketball,Sports,Ball,1,1500,0.08,1380,1000,380,Credit Card,store,,No,4
2258,19/06/2012,1458,Vivian June,Female,43,Canada,West,1758,Summer dress,Clothing,Dress,1,800,250,0.05,475,320,Credit Card,store,,No,4
2259,20/06/2012,1459,Ken Benson,Female,45,Canada,East,1759,Denim Jacket,Clothing,Jacket,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2260,21/06/2012,1460,Hughes Jenny,Female,47,Canada,South,1760,Blue hat,Clothing,Hat,1,120,0.1,108,70,38,Credit Card,store,,No,5
2261,22/06/2012,1461,Ishmael Jones,Female,49,Canada,West,1761,iPhone 13,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,store,,No,5
2262,23/06/2012,1462,John Smith,Female,51,Canada,South,1762,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2263,24/06/2012,1463,Sarah Brown,Female,53,Canada,South,1763,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Credit Card,Online,,No,3
2264,25/06/2012,1464,David Wilson,Female,55,Canada,East,1764,Office Chair,Home,Chair,1,900,0.05,1710,1200,510,Credit Card,Store,,No,5
2265,26/06/2012,1465,Emma Johnson,Female,57,Canada,North,1765,Galaxy A07,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2266,27/06/2012,1466,Anthony Walsh,Female,59,Canada,West,1766,Basketball,Sports,Ball,1,1500,0.08,1380,1000,380,Credit Card,store,,No,5
2267,28/06/2012,1467,Lizzy Gold,Female,61,Canada,North,1767,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,PayPal,Online,,No,3
2268,29/06/2012,1468,Emma Johnson,Female,63,Canada,South,1768,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Debit Card,Store,,No,4
2269,30/06/2012,1469,Anthony Walsh,Female,65,Canada,East,1769,Blue hat,Clothing,Hat,1,1500,0.08,1380,1000,380,PayPal,Online,,No,4
2270,01/07/2012,1470,Lizzy Gold,Female,41,Canada,North,1770,iPhone 13,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2271,02/07/2012,1471,John Smith,Female,43,Canada,West,1771,Running Shoes,Sports,Shoes,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2272,03/07/2012,1472,Sarah Brown,Female,45,Canada,East,1772,Laptop Pro,Electronics,Laptop,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,4
2273,04/07/2012,1473,David Wilson,Female,47,Canada,South,1773,Office Chair,Home,Chair,1,800,250,0.05,475,320,Credit Card,Online,,No,5
2274,05/07/2012,1474,Emma Johnson,Female,49,Canada,West,1774,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,PayPal,Online,,No,4
2275,06/07/2012,1475,Anthony Walsh,Female,51,Canada,South,1775,Basketball,Sports,Ball,1,120,0.1,108,70,38,Debit Card,Online,,No,3
2276,07/07/2012,1476,Emma Johnson,Female,53,Canada,South,1776,Summer dress,Clothing,Dress,1,1500,0.08,1380,1000,380,PayPal,Store,,No,5
2277,08/07/2012,1477,Anthony Walsh,Female,55,Canada,East,1777,Denim Jacket,Clothing,Jacket,1,800,250,0.05,475,320,Credit Card,Online,,No,4
2278,09/07/2012,1478,Lizzy Gold,Female,57,Canada,North,1778,Blue hat,Clothing,Hat,1,900,0.05,1710,1200,510,Debit Card,Online,,No,3
2279,10/07/2012,1479,John Smith,Female,59,Canada,West,1779,Cookware,Home,Pot,1,120,0.1,108,70,38,PayPal,Store,,No,4
2280,11/07/2012,1480,Sarah Brown,Female,61,Canada,North,1780,Ladle,Home,Spoon,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,4
2281,12/07/2012,1481,David Wilson,Female,45,Canada,South,1781,iPhone 13,Electronics,phone,1,900,0.05,1710,1200,510,Debit Card,Online,,No,4
2282,13/07/2012,1482,John Smith,Female,45,Canada,East,1782,Running Shoes,Sports,Shoes,1,120,0.1,108,70,38,PayPal,Store,,No,4
2283,14/07/2012,1483,Sarah Brown,Female,21,Canada,North,1783,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2284,15/07/2012,1484,David Wilson,Female,67,Canada,West,1784,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,store,,No,5
2285,16/07/2012,1485,Emma Johnson,Female,69,Canada,West,1785,Galaxy A07,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2286,17/07/2012,1486,Anthony Walsh,Female,71,Canada,North,1786,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,Store,,No,3
2287,18/07/2012,1487,Otto Mian,Female,73,Canada,West,1787,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2288,19/07/2012,1488,Lana Del,Female,75,Canada,East,1788,Denim Jacket,Clothing,Jacket,1,1500,0.08,1380,1000,380,Credit Card,store,,No,4
2289,20/07/2012,1489,Vivian June,Female,22,Canada,South,1789,Blue hat,Clothing,Hat,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2290,21/07/2012,1490,Ken Benson,Female,49,Canada,North,1790,Cookware,Home,Pot,1,120,0.1,108,70,38,Credit Card,Store,,No,3
2291,22/07/2012,1491,Hughes Jenny,Female,50,Canada,West,1791,Ladle,Home,Spoon,1,1500,0.08,1380,1000,380,Debit Card,Online,,No,4
2292,23/07/2012,1492,Ishmael Jones,Female,51,Canada,East,1792,iPhone 13,Electronics,phone,1,800,250,0.05,475,320,PayPal,store,,No,4
2293,24/07/2012,1493,Lizzy Luis,Female,39,Canada,South,1793,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2294,25/07/2012,1494,Dean Terry,Female,53,Canada,West,1794,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,Credit Card,Store,,No,5
2295,26/07/2012,1495,Johnny Woods,Female,54,Canada,South,1795,Office Chair,Home,Chair,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,4
2296,27/07/2012,1496,John Smith,Female,32,Canada,South,1796,Galaxy A07,Electronics,phone,1,800,250,0.05,475,320,Credit Card,store,,No,5
2297,28/07/2012,1497,Sarah Brown,Female,33,Canada,East,1797,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2298,29/07/2012,1498,Emma Johnson,Female,34,Canada,North,1798,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Credit Card,Store,,No,3
2299,30/07/2012,1499,Anthony Walsh,Female,21,Canada,West,1799,Denim Jacket,Clothing,Jacket,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2300,31/07/2012,1500,Lizzy Gold,Female,36,Canada,North,1800,Blue hat,Clothing,Hat,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2301,01/08/2012,1501,John Smith,Female,37,Canada,South,1801,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,Credit Card,Online,,No,3
2302,02/08/2012,1502,Sarah Brown,Female,38,Canada,East,1802,Running Shoes,Sports,Shoes,1,900,0.05,1710,1200,510,Credit Card,Store,,No,4
2303,03/08/2012,1503,David Wilson,Female,34,Canada,North,1803,Laptop Pro,Electronics,Laptop,1,120,0.1,108,70,38,PayPal,Online,,No,4
2304,04/08/2012,1504,Emma Johnson,Female,36,Canada,West,1804,Office Chair,Home,Chair,1,1500,0.08,1380,1000,380,Debit Card,Online,,No,4
2305,05/08/2012,1505,Anthony Walsh,Female,38,Canada,West,1805,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,PayPal,Store,,No,4
2306,06/08/2012,1506,Otto Mian,Female,40,Canada,North,1806,Basketball,Sports,Ball,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2307,07/08/2012,1507,Lana Del,Female,42,Canada,West,1807,Summer dress,Clothing,Dress,1,1500,0.08,1380,1000,380,Debit Card,Online,,No,5
2308,08/08/2012,1508,Vivian June,Female,44,Canada,East,1808,Denim Jacket,Clothing,Jacket,1,900,0.05,1710,1200,510,PayPal,Store,,No,5
2309,09/08/2012,1509,Ken Benson,Female,21,Canada,South,1809,Blue hat,Clothing,Hat,1,120,0.1,108,70,38,Credit Card,Online,,No,3
2310,10/08/2012,1510,Hughes Jenny,Female,48,Canada,West,1810,iPhone 13,Electronics,phone,1,1500,0.08,1380,1000,380,Debit Card,store,,No,5
2311,11/08/2012,1511,Ishmael Jones,Female,34,Canada,South,1811,Running Shoes,Sports,Shoes,1,800,250,0.05,475,320,PayPal,Online,,No,4
2312,12/08/2012,1512,Emma Johnson,Female,35,Canada,South,1812,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Credit Card,Store,,No,5
2313,13/08/2012,1513,Anthony Walsh,Female,35,Canada,East,1813,Office Chair,Home,Chair,1,120,0.1,108,70,38,Credit Card,Online,,No,3
2314,14/08/2012,1514,Lizzy Gold,Female,35,Canada,North,1814,Galaxy A07,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,store,,No,4
2315,15/08/2012,1515,John Smith,Female,35,Canada,West,1815,Basketball,Sports,Ball,1,800,250,0.05,475,320,Credit Card,store,,No,4
2316,16/08/2012,1516,Sarah Brown,Female,35,Canada,North,1816,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2317,17/08/2012,1517,David Wilson,Female,35,Canada,South,1817,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Credit Card,store,,No,5
2318,18/08/2012,1518,Emma Johnson,Female,35,Canada,East,1818,Blue hat,Clothing,Hat,1,1500,0.08,1380,1000,380,Credit Card,store,,No,4
2319,19/08/2012,1519,Anthony Walsh,Female,35,Canada,North,1819,Cookware,Home,Pot,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2320,20/08/2012,1520,Otto Mian,Female,35,Canada,West,1820,Ladle,Home,Spoon,1,120,0.1,108,70,38,Credit Card,store,,No,4
2321,21/08/2012,1521,Lana Del,Female,22,Canada,East,1821,iPhone 13,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,store,,No,3
2322,22/08/2012,1522,Vivian June,Female,35,Canada,South,1822,Running Shoes,Sports,Shoes,1,120,0.1,108,70,38,PayPal,store,,No,5
2323,23/08/2012,1523,Ken Benson,Female,34,Canada,West,1823,Laptop Pro,Electronics,Laptop,1,1500,0.08,1380,1000,380,Credit Card,store,,No,4
2324,24/08/2012,1524,Hughes Jenny,Female,35,Canada,South,1824,Office Chair,Home,Chair,1,900,0.05,1710,1200,510,Debit Card,store,,No,3
2325,25/08/2012,1525,Ishmael Jones,Female,35,Canada,South,1825,Galaxy A07,Electronics,phone,1,120,0.1,108,70,38,PayPal,Online,,No,4
2326,26/08/2012,1526,Lizzy Luis,Female,35,Canada,East,1826,Basketball,Sports,Ball,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,4
2327,27/08/2012,1527,Dean Terry,Female,35,Canada,North,1827,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,Credit Card,Online,,No,4
2328,28/08/2012,1528,Johnny Woods,Female,67,Canada,West,1828,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Credit Card,store,,No,4
2329,29/08/2012,1529,John Smith,Female,35,Canada,North,1829,Blue hat,Clothing,Hat,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2330,30/08/2012,1530,Sarah Brown,Female,34,Canada,South,1830,Cookware,Home,Pot,1,800,250,0.05,475,320,Credit Card,Store,,No,5
2331,31/08/2012,1531,David Wilson,Female,35,Canada,East,1831,Ladle,Home,Spoon,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2332,01/09/2012,1532,Emma Johnson,Female,21,Canada,North,1832,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,Credit Card,store,,No,3
2333,02/09/2012,1533,Anthony Walsh,Female,81,Canada,West,1833,Running Shoes,Sports,Shoes,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2334,03/09/2012,1534,Lizzy Gold,Female,35,Canada,West,1834,Laptop Pro,Electronics,Laptop,1,800,250,0.05,475,320,Credit Card,Store,,No,4
2335,04/09/2012,1535,John Smith,Female,35,Canada,North,1835,Office Chair,Home,Chair,1,900,0.05,1710,1200,510,Credit Card,Online,,No,5
2336,05/09/2012,1536,Sarah Brown,Female,22,Canada,West,1836,Galaxy A07,Electronics,phone,1,120,0.1,108,70,38,PayPal,Online,,No,3
2337,06/09/2012,1537,David Wilson,Female,23,Canada,East,1837,Basketball,Sports,Ball,1,1500,0.08,1380,1000,380,Debit Card,Online,,No,4
2338,07/09/2012,1538,Emma Johnson,Female,24,Canada,South,1838,Summer dress,Clothing,Dress,1,900,0.05,1710,1200,510,PayPal,Store,,No,4
2339,08/09/2012,1539,Anthony Walsh,Female,25,Canada,West,1839,Denim Jacket,Clothing,Jacket,1,120,0.1,108,70,38,Credit Card,Online,,No,5
2340,09/09/2012,1540,Emma Johnson,Female,26,Canada,South,1840,Blue hat,Clothing,Hat,1,900,0.05,1710,1200,510,Debit Card,Online,,No,5
2341,10/09/2012,1541,Anthony Walsh,Female,27,Canada,South,1841,iPhone 13,Electronics,phone,1,120,0.1,108,70,38,PayPal,Store,,No,4
2342,11/09/2012,1542,Lizzy Gold,Female,28,Canada,East,1842,Running Shoes,Sports,Shoes,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2343,12/09/2012,1543,John Smith,Female,29,Canada,North,1843,Laptop Pro,Electronics,Laptop,1,900,0.05,1710,1200,510,Debit Card,Online,,No,4
2344,13/09/2012,1544,Sarah Brown,Female,30,Canada,West,1844,Office Chair,Home,Chair,1,120,0.1,108,70,38,PayPal,Store,,No,3
2345,14/09/2012,1545,David Wilson,Female,31,Canada,North,1845,Galaxy A07,Electronics,phone,1,1500,0.08,1380,1000,380,Credit Card,Online,,No,5
2346,15/09/2012,1546,Emma Johnson,Female,32,Canada,South,1846,Basketball,Sports,Ball,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2347,16/09/2012,1547,Anthony Walsh,Female,33,Canada,East,1847,Summer dress,Clothing,Dress,1,120,0.1,108,70,38,Credit Card,Online,,No,3
2348,17/09/2012,1548,Otto Mian,Female,34,Canada,North,1848,Denim Jacket,Clothing,Jacket,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,4
2349,18/09/2012,1549,Lana Del,Female,35,Canada,North,1849,Blue hat,Clothing,Hat,1,800,250,0.05,475,320,Credit Card,Online,,No,4
2350,19/09/2012,1550,Vivian June,Female,36,Canada,West,1850,iPhone 13,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,store,,No,4
2351,20/09/2012,1551,Ken Benson,Female,37,Canada,East,1851,Running Shoes,Sports,Shoes,1,120,0.1,108,70,38,Credit Card,Online,,No,4
2352,21/09/2012,1552,Hughes Jenny,Female,38,Canada,South,1852,Laptop Pro,Electronics,Laptop,1,1500,0.08,1380,1000,380,Credit Card,Store,,No,5
2353,22/09/2012,1553,Ishmael Jones,Female,39,Canada,West,1853,Office Chair,Home,Chair,1,800,250,0.05,475,320,Credit Card,Online,,No,5
2354,23/09/2012,1554,Lizzy Luis,Female,40,Canada,South,1854,Galaxy A07,Electronics,phone,1,900,0.05,1710,1200,510,Credit Card,store,,No,5
2355,24/09/2012,1555,Dean Terry,Female,41,Canada,South,1855,Basketball,Sports,Ball,1,120,0.1,108,70,38,PayPal,Online,,No,3
2356,25/09/2012,1556,Johnny Woods,Female,42,Canada,East,1856,Summer dress,Clothing,Dress,1,1500,0.08,1380,1000,380,Debit Card,Store,,No,5
